id,ficheiro,final,origem,mudou_pct
f0366,Schengen_Agreement_(1985)_signatures.jpg,Schengen_Agreement_(1985)_signatures.jpg,lanczos,0.50
f0361,Windows95.jpeg,Windows95.jpeg,original,0.00
f0362,Windows95_sem_nackground.png,Windows95_sem_nackground.jpg,IA,0.80
f0601,WP_20150504_01_14_23_Pro.jpg,WP_20150504_01_14_23_Pro.jpg,original,0.00
f0691,WP_20161029_18_40_17_Pro.jpg,WP_20161029_18_40_17_Pro.jpg,lanczos,0.38
f0692,WP_20161029_18_40_28_Pro.jpg,WP_20161029_18_40_28_Pro.jpg,lanczos,0.38
f0307,2014_Tiago_Nacionais_fep.jpg,2014_Tiago_Nacionais_fep.jpg,IA,1.21
f0309,2016_tIAGO_AMIGOS_FACULDADE.jpg,2016_tIAGO_AMIGOS_FACULDADE.jpg,IA,1.38
f0310,2016_tIAGO_AMIGOS_FACULDADE_2_ficar_ape-nas_com_a_foto_no_canto_superior_esquerdo_onde_esta_o tiago.jpg,2016_tIAGO_AMIGOS_FACULDADE_2_ficar_ape-nas_com_a_foto_no_canto_superior_esquerdo_onde_esta_o tiago.jpg,lanczos,0.60
f0311,2016_TiaGO_AMIGOS_TRABALHO_PWC_VIDEO_NATAL.jpg,2016_TiaGO_AMIGOS_TRABALHO_PWC_VIDEO_NATAL.jpg,original,0.00
f0312,2016_tIAGO_ANDEBOL_FACULDADE.jpg,2016_tIAGO_ANDEBOL_FACULDADE.jpg,IA,1.93
f0313,2018_TiaGO_AMIGOS_TRABALHO_PWC_VIAGEM_ANGOLA.jpg,2018_TiaGO_AMIGOS_TRABALHO_PWC_VIAGEM_ANGOLA.jpg,IA,1.03
f0550,2026_Corrida_José.jpg,2026_Corrida_José.jpg,original,0.00
f0314,Ebru_E_CBC.jpg,Ebru_E_CBC.jpg,IA,0.79
f0315,José_Tiago_Em_preparacao_corridas.jpg,José_Tiago_Em_preparacao_corridas.jpg,original,0.00
f0316,Pedro_Passeio_com_golias_por_perto.jpg,Pedro_Passeio_com_golias_por_perto.jpg,lanczos,0.42
f0367,43274569_2370831162931773_2255612353074692096_n(1).jpg,43274569_2370831162931773_2255612353074692096_n(1).jpg,IA,1.36
f0368,465455177_18469984843036289_3149374911246808608_n.jpg,465455177_18469984843036289_3149374911246808608_n.jpg,original,0.00
f0369,465492271_18469984819036289_3072578159952017525_n.jpg,465492271_18469984819036289_3072578159952017525_n.jpg,original,0.00
f0370,465577778_18469984858036289_3599993957042226426_n.jpg,465577778_18469984858036289_3599993957042226426_n.jpg,original,0.00
f0371,523505828_18520808827036289_5944351948603372886_n.jpg,523505828_18520808827036289_5944351948603372886_n.jpg,original,0.00
f0372,631262116_18562247314036289_7493905776098396007_n.jpg,631262116_18562247314036289_7493905776098396007_n.jpg,original,0.00
f0373,657926577_18578466925036289_2203287324370287167_n.jpg,657926577_18578466925036289_2203287324370287167_n.jpg,original,0.00
f0374,669540976_18581857939036289_7954106602861538399_n.jpg,669540976_18581857939036289_7954106602861538399_n.jpg,lanczos,0.44
f0375,712543692_18595931095036289_1972945598948715118_n.jpg,712543692_18595931095036289_1972945598948715118_n.jpg,original,0.00
f0376,719658960_18597974818036289_2700412295879492597_n.jpg,719658960_18597974818036289_2700412295879492597_n.jpg,original,0.00
f0317,2025_Clara_a_trabalhar_iguaçu.jpg,2025_Clara_a_trabalhar_iguaçu.jpg,original,0.00
f0318,Clara_bebe_cerveja.jpg,Clara_bebe_cerveja.jpg,lanczos,0.55
f0319,IMG-20220807-WA0105.jpg,IMG-20220807-WA0105.jpg,lanczos,0.46
f0320,IMG-20220829-WA0002.jpg,IMG-20220829-WA0002.jpg,lanczos,0.54
f0321,IMG_20240929_103808-POP_OUT.jpg,IMG_20240929_103808-POP_OUT.jpg,original,0.00
f0322,Clara_e_irmao_a_dormir.jpg,Clara_e_irmao_a_dormir.jpg,original,0.00
f0323,Clara_e_mae_e_irmao_fotografo.jpg,Clara_e_mae_e_irmao_fotografo.jpg,original,0.00
f0324,clara_e_padrinho_a_rir.jpg,clara_e_padrinho_a_rir.jpg,original,0.00
f0325,2014_cLARA_E_TIAGO_30set.jpg,2014_cLARA_E_TIAGO_30set.jpg,original,0.00
f0326,2014_cLARA_E_TIAGO_Rockinrio.jpg,2014_cLARA_E_TIAGO_Rockinrio.jpg,original,0.00
f0354,2014_Clara_Tiago_Praia_Mia_cadela_clara.jpg,2014_Clara_Tiago_Praia_Mia_cadela_clara.jpg,lanczos,0.37
f0327,2015_cLARA_E_TIAGO_30agosto.jpg,2015_cLARA_E_TIAGO_30agosto.jpg,lanczos,0.45
f0308,2016_Clara_impoe_insignias_tiago.jpg,2016_Clara_impoe_insignias_tiago.jpg,lanczos,0.33
f0355,2016_clara_tiago_grutas_penicheIMG_20160805_120455.jpg,2016_clara_tiago_grutas_penicheIMG_20160805_120455.jpg,original,0.00
f0328,2016_Clara_TIAGO_pRIMEIRA_VIAGEM_PENICHE.jpg,2016_Clara_TIAGO_pRIMEIRA_VIAGEM_PENICHE.jpg,original,0.00
f0329,2018_cLARA_E_TIAGO_PASSEIO.jpg,2018_cLARA_E_TIAGO_PASSEIO.jpg,original,0.00
f0330,20230726_131448_Nice_2023.jpg,20230726_131448_Nice_2023.jpg,original,0.00
f0331,IMG_20250319_131901.jpg,IMG_20250319_131901.jpg,original,0.00
f0551,IMG_20250319_145617-ANIMATION.gif,IMG_20250319_145617-ANIMATION.jpg,IA,2.75
f0332,2011_Tiago_e_clara_aniversario_CLARA_POUCO_ANTES_DE_COMEÇAR_A_NAMORAR.jpg,2011_Tiago_e_clara_aniversario_CLARA_POUCO_ANTES_DE_COMEÇAR_A_NAMORAR.jpg,original,0.00
f0333,"2012_Universidade_Junior_Clara e Tiago_2 meses apos começo_há pessoas a cortar, talvez manter apenas a Sandra, remover o miguel.jpg","2012_Universidade_Junior_Clara e Tiago_2 meses apos começo_há pessoas a cortar, talvez manter apenas a Sandra, remover o miguel.jpg",original,0.00
f0334,2013_Tiago_e_clara_aniversario_gabriel_amigos secundario.jpg,2013_Tiago_e_clara_aniversario_gabriel_amigos secundario.jpg,original,0.00
f0335,2013_Tiago_Na_latada_da_Clara_amigos secundario.jpg,2013_Tiago_Na_latada_da_Clara_amigos secundario.jpg,original,0.00
f0336,2015_CLARA_TIAGO_AMIGOS_SECUNDARIO.jpg,2015_CLARA_TIAGO_AMIGOS_SECUNDARIO.jpg,IA,1.13
f0337,2015_CLARA_TIAGO_AMIGOS_SECUNDARIO_2.jpg,2015_CLARA_TIAGO_AMIGOS_SECUNDARIO_2.jpg,IA,2.03
f0338,2015_CLARA_TIAGO_AMIGOS_SECUNDARIO_3.jpg,2015_CLARA_TIAGO_AMIGOS_SECUNDARIO_3.jpg,original,0.00
f0339,2015_CLARA_TIAGO_AMIGOS_SECUNDARIO_4.jpg,2015_CLARA_TIAGO_AMIGOS_SECUNDARIO_4.jpg,IA,1.35
f0340,2016_CLARA_TIAGO_AMIGOS_SECUNDARIO.jpg,2016_CLARA_TIAGO_AMIGOS_SECUNDARIO.jpg,IA,1.05
f0341,2016_CLARA_TIAGO_AMIGOS_SECUNDARIO_2.jpg,2016_CLARA_TIAGO_AMIGOS_SECUNDARIO_2.jpg,IA,1.06
f0342,2016_CLARA_TIAGO_AMIGOS_SECUNDARIO_3.jpg,2016_CLARA_TIAGO_AMIGOS_SECUNDARIO_3.jpg,IA,1.11
f0343,2016_NOS_D'ANDANDA.jpg,2016_NOS_D'ANDANDA.jpg,IA,1.13
f0344,DSC00781.JPG,DSC00781.jpg,IA,1.89
f0345,2013_Tiago_Familia_Paterna.jpg,2013_Tiago_Familia_Paterna.jpg,IA,2.52
f0356,20160727_Tiago_e_familia_aniversarioIMG_20160727_135857.jpg,20160727_Tiago_e_familia_aniversarioIMG_20160727_135857.jpg,original,0.00
f0357,2016_Familia_Tiago_imposicao_insignias.jpg,2016_Familia_Tiago_imposicao_insignias.jpg,restaurada,4.83
f0346,IMG_20260209_172732.jpg,IMG_20260209_172732.jpg,original,0.00
f0377,1 (414).JPG,1 (414).JPG,original,0.00
f0378,17042011180.jpg,17042011180.jpg,original,0.00
f0379,20180910_194135(0).jpg,20180910_194135(0).jpg,original,0.00
f0380,20180910_194232.jpg,20180910_194232.jpg,original,0.00
f0381,20190601_194526.jpg,20190601_194526.jpg,original,0.00
f0382,20190622_113816.jpg,20190622_113816.jpg,lanczos,0.55
f0383,20190623_174522.jpg,20190623_174522.jpg,original,0.00
f0384,20190623_211633.jpg,20190623_211633.jpg,original,0.00
f0385,20190627_164727.jpg,20190627_164727.jpg,original,0.00
f0386,20190628_095253.jpg,20190628_095253.jpg,original,0.00
f0387,20190628_152510.jpg,20190628_152510.jpg,original,0.00
f0388,20190628_192524.jpg,20190628_192524.jpg,original,0.00
f0389,20190630_160541.jpg,20190630_160541.jpg,original,0.00
f0390,20190630_175356.jpg,20190630_175356.jpg,original,0.00
f0391,20200912_094237.jpg,20200912_094237.jpg,original,0.00
f0392,20201014_185916.jpg,20201014_185916.jpg,original,0.00
f0393,20201014_190030.jpg,20201014_190030.jpg,original,0.00
f0394,20201220_195023.jpg,20201220_195023.jpg,original,0.00
f0395,20201222_221755.jpg,20201222_221755.jpg,original,0.00
f0396,20201222_221803.jpg,20201222_221803.jpg,original,0.00
f0397,20201222_221828.jpg,20201222_221828.jpg,original,0.00
f0398,20201222_221859.jpg,20201222_221859.jpg,original,0.00
f0399,20201222_221911.jpg,20201222_221911.jpg,original,0.00
f0400,20201222_221936.jpg,20201222_221936.jpg,original,0.00
f0401,20201222_221949.jpg,20201222_221949.jpg,original,0.00
f0402,20201223_213707.jpg,20201223_213707.jpg,original,0.00
f0403,20210214_104152.jpg,20210214_104152.jpg,original,0.00
f0404,20210214_104230.jpg,20210214_104230.jpg,original,0.00
f0405,20210604_173037.jpg,20210604_173037.jpg,original,0.00
f0406,20210728_165434.jpg,20210728_165434.jpg,original,0.00
f0407,20210728_184018.jpg,20210728_184018.jpg,original,0.00
f0408,20210729_111719.jpg,20210729_111719.jpg,original,0.00
f0409,20210729_112434.jpg,20210729_112434.jpg,original,0.00
f0410,20210729_215348.jpg,20210729_215348.jpg,original,0.00
f0411,20210730_105857.jpg,20210730_105857.jpg,original,0.00
f0412,20210730_145624.jpg,20210730_145624.jpg,original,0.00
f0413,20220103_155031.jpg,20220103_155031.jpg,original,0.00
f0414,20220314_051539.jpg,20220314_051539.jpg,original,0.00
f0415,20220430_184146.jpg,20220430_184146.jpg,original,0.00
f0416,20220515_184204.jpg,20220515_184204.jpg,original,0.00
f0417,20220516_103235.jpg,20220516_103235.jpg,original,0.00
f0418,20220516_103436.jpg,20220516_103436.jpg,original,0.00
f0419,20220516_121402.jpg,20220516_121402.jpg,original,0.00
f0420,20220517_110619.jpg,20220517_110619.jpg,original,0.00
f0421,20220518_120830.jpg,20220518_120830.jpg,original,0.00
f0422,20220518_125748.jpg,20220518_125748.jpg,original,0.00
f0423,20220519_110737.jpg,20220519_110737.jpg,original,0.00
f0424,20220519_185042.jpg,20220519_185042.jpg,original,0.00
f0425,20220519_204607.jpg,20220519_204607.jpg,original,0.00
f0426,20220520_134842.jpg,20220520_134842.jpg,original,0.00
f0427,20220520_135148.jpg,20220520_135148.jpg,original,0.00
f0428,20220520_161953.jpg,20220520_161953.jpg,original,0.00
f0429,20220520_162235.jpg,20220520_162235.jpg,original,0.00
f0430,20220521_130954.jpg,20220521_130954.jpg,original,0.00
f0431,20220521_185833.jpg,20220521_185833.jpg,original,0.00
f0432,20220521_200846.jpg,20220521_200846.jpg,original,0.00
f0433,20220611_203052.jpg,20220611_203052.jpg,original,0.00
f0434,20220815_125148.jpg,20220815_125148.jpg,original,0.00
f0435,20230106_174320.jpg,20230106_174320.jpg,original,0.00
f0436,20230802_123825.jpg,20230802_123825.jpg,original,0.00
f0437,20231002_195017.jpg,20231002_195017.jpg,original,0.00
f0438,20231217_180159.jpg,20231217_180159.jpg,original,0.00
f0439,20231222_195654.jpg,20231222_195654.jpg,original,0.00
f0440,20231222_202144.jpg,20231222_202144.jpg,original,0.00
f0441,2024-07-14_14_55_40_749_0.jpg,2024-07-14_14_55_40_749_0.jpg,original,0.00
f0442,20240101_214757.jpg,20240101_214757.jpg,original,0.00
f0443,20240728_194710.jpg,20240728_194710.jpg,original,0.00
f0444,20240728_194711.jpg,20240728_194711.jpg,original,0.00
f0445,30623690_1296164383861010_1349899596838469632_n.jpg,30623690_1296164383861010_1349899596838469632_n.jpg,original,0.00
f0446,30Abril18_125.jpg,f0446__30Abril18_125.jpg,original,0.00
f0447,bc66e4257dc1a51eb676bfe0d263d5db.jpg,bc66e4257dc1a51eb676bfe0d263d5db.jpg,original,0.00
f0448,Cachucha.jpg,Cachucha.jpg,original,0.00
f0449,Clara x3 (11).jpg,Clara x3 (11).jpg,lanczos,0.43
f0450,Clara x3 (37).jpg,Clara x3 (37).jpg,lanczos,0.58
f0451,Copy of IMG_20140920_125948.jpg,Copy of IMG_20140920_125948.jpg,original,0.00
f0452,Digitalizar0008.jpg,Digitalizar0008.jpg,lanczos,0.60
f0453,DSC00187.JPG,DSC00187.JPG,original,0.00
f0454,DSC00644.JPG,DSC00644.JPG,original,0.00
f0455,DSC02744.JPG,DSC02744.JPG,original,0.00
f0456,DSC02944.JPG,DSC02944.JPG,original,0.00
f0457,DSC02953.JPG,DSC02953.JPG,original,0.00
f0458,DSC02954.JPG,DSC02954.JPG,original,0.00
f0459,DSCN5569.JPG,DSCN5569.JPG,original,0.00
f0460,Fred.jpg,Fred.jpg,original,0.00
f0461,IMG-20161204-WA0003.jpg,IMG-20161204-WA0003.jpg,lanczos,0.31
f0462,IMG-20170205-WA0006.jpg,IMG-20170205-WA0006.jpg,lanczos,0.39
f0463,IMG-20170326-WA0000.jpg,IMG-20170326-WA0000.jpg,original,0.00
f0464,IMG-20170326-WA0001.jpg,IMG-20170326-WA0001.jpg,lanczos,0.40
f0465,IMG-20170326-WA0002.jpg,IMG-20170326-WA0002.jpg,original,0.00
f0466,IMG-20170326-WA0003.jpg,IMG-20170326-WA0003.jpg,lanczos,0.41
f0467,IMG-20170326-WA0004.jpg,IMG-20170326-WA0004.jpg,original,0.00
f0468,IMG-20170924-WA0004.jpg,IMG-20170924-WA0004.jpg,lanczos,0.49
f0469,IMG-20171228-WA0001.jpg,IMG-20171228-WA0001.jpg,lanczos,0.37
f0470,IMG-20180315-WA0000.jpg,IMG-20180315-WA0000.jpg,original,0.00
f0471,IMG-20180501-WA0004.jpg,IMG-20180501-WA0004.jpg,lanczos,0.40
f0472,IMG-20180509-WA0047.jpg,IMG-20180509-WA0047.jpg,original,0.00
f0473,IMG-20180917-WA0000.jpg,IMG-20180917-WA0000.jpg,lanczos,0.57
f0474,IMG-20181003-WA0000.jpg,IMG-20181003-WA0000.jpg,lanczos,0.51
f0475,IMG-20181006-WA0004.jpg,IMG-20181006-WA0004.jpg,original,0.00
f0476,IMG-20181006-WA0005.jpg,IMG-20181006-WA0005.jpg,lanczos,0.48
f0477,IMG-20181006-WA0007.jpg,IMG-20181006-WA0007.jpg,lanczos,0.42
f0478,IMG-20181006-WA0008.jpg,IMG-20181006-WA0008.jpg,original,0.00
f0479,IMG-20181006-WA0009.jpg,IMG-20181006-WA0009.jpg,original,0.00
f0480,IMG-20181006-WA0010.jpg,IMG-20181006-WA0010.jpg,original,0.00
f0481,IMG-20181006-WA0012.jpg,IMG-20181006-WA0012.jpg,original,0.00
f0482,IMG-20181006-WA0013.jpg,IMG-20181006-WA0013.jpg,lanczos,0.39
f0483,IMG-20181006-WA0014.jpg,IMG-20181006-WA0014.jpg,lanczos,0.43
f0484,IMG-20181006-WA0016.jpg,IMG-20181006-WA0016.jpg,original,0.00
f0485,IMG-20181006-WA0017.jpg,IMG-20181006-WA0017.jpg,lanczos,0.47
f0486,IMG-20181006-WA0029.jpg,IMG-20181006-WA0029.jpg,IA,1.40
f0487,IMG-20181102-WA0000.jpg,IMG-20181102-WA0000.jpg,lanczos,0.56
f0488,IMG-20181125-WA0000.jpg,IMG-20181125-WA0000.jpg,original,0.00
f0489,IMG-20190622-WA0008.jpg,IMG-20190622-WA0008.jpg,original,0.00
f0490,IMG-20190622-WA0009.jpg,IMG-20190622-WA0009.jpg,original,0.00
f0491,IMG-20190622-WA0011.jpg,IMG-20190622-WA0011.jpg,original,0.00
f0492,IMG-20190805-WA0000.jpg,IMG-20190805-WA0000.jpg,original,0.00
f0493,IMG-20191116-WA0000.jpg,IMG-20191116-WA0000.jpg,original,0.00
f0494,IMG-20191116-WA0003.jpg,IMG-20191116-WA0003.jpg,original,0.00
f0495,IMG-20191205-WA0000.jpg,IMG-20191205-WA0000.jpg,original,0.00
f0496,IMG-20200319-WA0000.jpg,IMG-20200319-WA0000.jpg,original,0.00
f0497,IMG-20200424-WA0018.jpg,IMG-20200424-WA0018.jpg,lanczos,0.52
f0498,IMG-20200424-WA0036.jpg,IMG-20200424-WA0036.jpg,lanczos,0.45
f0499,IMG-20200501-WA0002.jpg,IMG-20200501-WA0002.jpg,lanczos,0.57
f0500,IMG-20200501-WA0014.jpg,IMG-20200501-WA0014.jpg,original,0.00
f0501,IMG-20200520-WA0000.jpg,IMG-20200520-WA0000.jpg,original,0.00
f0502,IMG-20200530-WA0002.jpg,IMG-20200530-WA0002.jpg,IA,1.24
f0503,IMG-20200605-WA0010.jpg,IMG-20200605-WA0010.jpg,original,0.00
f0504,IMG-20200616-WA0000.jpg,IMG-20200616-WA0000.jpg,original,0.00
f0505,IMG-20200817-WA0069.jpg,IMG-20200817-WA0069.jpg,original,0.00
f0506,IMG-20200818-WA0017.jpg,IMG-20200818-WA0017.jpg,original,0.00
f0507,IMG-20200818-WA0038.jpg,IMG-20200818-WA0038.jpg,original,0.00
f0508,IMG-20200920-WA0007.jpg,IMG-20200920-WA0007.jpg,original,0.00
f0509,IMG-20211215-WA0001.jpg,IMG-20211215-WA0001.jpg,original,0.00
f0510,IMG-20220807-WA0035.jpg,IMG-20220807-WA0035.jpg,lanczos,0.54
f0511,IMG-20221114-WA0001.jpg,IMG-20221114-WA0001.jpg,lanczos,0.32
f0512,IMG-20230314-WA0002.jpg,IMG-20230314-WA0002.jpg,original,0.00
f0513,IMG-20230701-WA0006.jpg,IMG-20230701-WA0006.jpg,original,0.00
f0514,IMG-20230714-WA0010.jpg,IMG-20230714-WA0010.jpg,original,0.00
f0515,IMG-20230727-WA0003.jpg,IMG-20230727-WA0003.jpg,IA,1.62
f0516,IMG-20230815-WA0003.jpg,IMG-20230815-WA0003.jpg,lanczos,0.47
f0517,IMG-20230815-WA0019.jpg,IMG-20230815-WA0019.jpg,IA,1.17
f0518,IMG-20231004-WA0015.jpg,IMG-20231004-WA0015.jpg,lanczos,0.41
f0519,IMG-20231225-WA0001.jpg,IMG-20231225-WA0001.jpg,lanczos,0.42
f0520,IMG-20240214-WA0015.jpg,IMG-20240214-WA0015.jpg,original,0.00
f0521,IMG-20240406-WA0001.jpg,IMG-20240406-WA0001.jpg,lanczos,0.46
f0522,IMG-20240417-WA0016.jpg,IMG-20240417-WA0016.jpg,original,0.00
f0523,IMG-20240417-WA0017.jpg,IMG-20240417-WA0017.jpg,original,0.00
f0524,IMG-20240501-WA0007.jpg,IMG-20240501-WA0007.jpg,lanczos,0.42
f0525,IMG-20240501-WA0011.jpg,IMG-20240501-WA0011.jpg,lanczos,0.42
f0526,IMG-20240616-WA0009.jpg,IMG-20240616-WA0009.jpg,original,0.00
f0527,IMG-20240915-WA0007.jpeg,IMG-20240915-WA0007.jpeg,original,0.00
f0528,IMG-20240915-WA0011.jpg,IMG-20240915-WA0011.jpg,original,0.00
f0529,IMG_1498 (2)-EFFECTS.jpg,IMG_1498 (2)-EFFECTS.jpg,original,0.00
f0530,IMG_1498 (2).jpg,IMG_1498 (2).jpg,original,0.00
f0531,IMG_1516.JPG,IMG_1516.JPG,original,0.00
f0532,IMG_1517.JPG,IMG_1517.JPG,original,0.00
f0533,IMG_20140725_185827.jpg,IMG_20140725_185827.jpg,original,0.00
f0534,IMG_20171014_191509.jpg,IMG_20171014_191509.jpg,original,0.00
f0535,IMG_20250502_184650.jpg,IMG_20250502_184650.jpg,original,0.00
f0536,IMG_20250624_140822.jpg,IMG_20250624_140822.jpg,original,0.00
f0537,IMG_20260209_184044.jpg,IMG_20260209_184044.jpg,original,0.00
f0549,IMG_20260606_211347_021.webp,IMG_20260606_211347_021.webp,original,0.00
f0538,IMG_20260717_154016.jpg,IMG_20260717_154016.jpg,original,0.00
f0539,IMG_20260718_200954.jpg,IMG_20260718_200954.jpg,original,0.00
f0540,IMG_20260720_172509.jpg,IMG_20260720_172509.jpg,original,0.00
f0541,IMG_20260720_182302.jpg,IMG_20260720_182302.jpg,original,0.00
f0542,IMG_20260721_182428.jpg,IMG_20260721_182428.jpg,original,0.00
f0543,IMG_20260823_021728.jpg,IMG_20260823_021728.jpg,original,0.00
f0544,IMG_20260906_114847.jpg,IMG_20260906_114847.jpg,original,0.00
f0545,IMG_20260912_143100.jpg,IMG_20260912_143100.jpg,original,0.00
f0546,IMG_8991.JPG,IMG_8991.JPG,original,0.00
f0547,MicrosoftTeams-image (26).jpg,MicrosoftTeams-image (26).jpg,original,0.00
f0548,MicrosoftTeams-image (31).jpg,MicrosoftTeams-image (31).jpg,original,0.00
f0347,2025_Pedido_casamento_clara_1.jpg,2025_Pedido_casamento_clara_1.jpg,original,0.00
f0348,2025_Pedido_casamento_clara_2.jpg,2025_Pedido_casamento_clara_2.jpg,original,0.00
f0349,2025_Pedido_casamento_clara_3.jpg,2025_Pedido_casamento_clara_3.jpg,original,0.00
f0350,2025_Pedido_casamento_clara_4.jpg,2025_Pedido_casamento_clara_4.jpg,original,0.00
f0602,467792364_17881048299177489_7552993771094030817_n.jpg,467792364_17881048299177489_7552993771094030817_n.jpg,lanczos,0.24
f0603,468013347_17880911928177489_7402573538979763774_n.jpg,468013347_17880911928177489_7402573538979763774_n.jpg,original,0.00
f0604,468224333_17881315833177489_7894619445426583241_n.jpg,468224333_17881315833177489_7894619445426583241_n.jpg,original,0.00
f0605,486279846_17896552638177489_2287828220049230123_n.jpg,486279846_17896552638177489_2287828220049230123_n.jpg,original,0.00
f0606,490043212_17898677049177489_605504043410777938_n.jpg,490043212_17898677049177489_605504043410777938_n.jpg,original,0.00
f0607,490068592_17898610638177489_442260549522203782_n.jpg,490068592_17898610638177489_442260549522203782_n.jpg,original,0.00
f0608,490342340_17898610233177489_2854909557439542553_n.jpg,490342340_17898610233177489_2854909557439542553_n.jpg,original,0.00
f0609,491092237_18497294725002165_3454665478286666851_n.jpg,491092237_18497294725002165_3454665478286666851_n.jpg,original,0.00
f0610,491371448_17898676923177489_4353927810985216464_n.jpg,491371448_17898676923177489_4353927810985216464_n.jpg,original,0.00
f0611,491414020_17898614490177489_6545444395906389970_n.jpg,491414020_17898614490177489_6545444395906389970_n.jpg,original,0.00
f0612,491416177_17898611343177489_8129633350329150345_n.jpg,491416177_17898611343177489_8129633350329150345_n.jpg,original,0.00
f0613,491438471_17898676737177489_8441154878826994535_n.jpg,491438471_17898676737177489_8441154878826994535_n.jpg,IA,0.99
f0614,491446237_17898663696177489_1736947094623843899_n.jpg,491446237_17898663696177489_1736947094623843899_n.jpg,original,0.00
f0615,537664777_1389705102090610_277650104738756064_n.jpg,537664777_1389705102090610_277650104738756064_n.jpg,lanczos,0.34
f0616,544752435_18020180378759084_1750090813066765324_n.jpg,544752435_18020180378759084_1750090813066765324_n.jpg,original,0.00
f0617,552283910_18157725208384741_4933063446768973854_n.jpg,552283910_18157725208384741_4933063446768973854_n.jpg,lanczos,0.29
f0618,556762475_18391665487130306_2093563255796632737_n.jpg,556762475_18391665487130306_2093563255796632737_n.jpg,original,0.00
f0619,576524687_18536344651053613_7825609385490882089_n.jpg,576524687_18536344651053613_7825609385490882089_n.jpg,original,0.00
f0620,619994486_18553227253025939_5865650909737061139_n.jpg,619994486_18553227253025939_5865650909737061139_n.jpg,lanczos,0.47
f0621,621737415_18553227214025939_5283158520180771700_n.jpg,621737415_18553227214025939_5283158520180771700_n.jpg,original,0.00
f0622,621778882_18553227223025939_2226191863256542403_n.jpg,621778882_18553227223025939_2226191863256542403_n.jpg,original,0.00
f0623,621826093_18553227205025939_8219468208597163376_n.jpg,621826093_18553227205025939_8219468208597163376_n.jpg,original,0.00
f0624,641772533_18364175140162209_4508409461575678713_n.jpg,641772533_18364175140162209_4508409461575678713_n.jpg,original,0.00
f0625,670996388_17943452910177489_8773635674531775998_n.jpg,670996388_17943452910177489_8773635674531775998_n.jpg,lanczos,0.03
f0626,671000486_4397773350495329_4660335000346674236_n.jpg,671000486_4397773350495329_4660335000346674236_n.jpg,lanczos,0.63
f0627,671178745_17943455679177489_9056768367821298919_n.jpg,671178745_17943455679177489_9056768367821298919_n.jpg,lanczos,0.45
f0628,683047543_1657530148899676_4447599495505859320_n.jpg,683047543_1657530148899676_4447599495505859320_n.jpg,lanczos,0.57
f0629,683551852_2068592350357286_1193321095777935845_n.jpg,683551852_2068592350357286_1193321095777935845_n.jpg,lanczos,0.58
f0630,683621871_1505503934540758_4731092984514663372_n.jpg,683621871_1505503934540758_4731092984514663372_n.jpg,lanczos,0.56
f0631,684279028_17945397231177489_4410897138850169506_n.jpg,684279028_17945397231177489_4410897138850169506_n.jpg,original,0.00
f0632,708528342_17990298485969110_4391473839297343783_n.jpg,708528342_17990298485969110_4391473839297343783_n.jpg,original,0.00
f0633,725698147_17952975174177489_1434331382709828647_n.jpg,725698147_17952975174177489_1434331382709828647_n.jpg,original,0.00
f0634,726996553_17953589793177489_8357419509530812528_n.jpg,726996553_17953589793177489_8357419509530812528_n.jpg,original,0.00
f0635,728293803_18163915969452970_480108891890137078_n.webp,728293803_18163915969452970_480108891890137078_n.webp,original,0.00
f0636,730598581_17954254416177489_7510756130026575737_n.jpg,730598581_17954254416177489_7510756130026575737_n.jpg,original,0.00
f0637,733448996_17955307020177489_1059028844051417353_n.jpg,733448996_17955307020177489_1059028844051417353_n.jpg,original,0.00
f0638,734313843_17955590661177489_7897299577216807196_n.jpg,734313843_17955590661177489_7897299577216807196_n.jpg,original,0.00
f0639,772840386_913808745101956_227594200155173790_n.jpg,772840386_913808745101956_227594200155173790_n.jpg,lanczos,0.54
f0640,782094568_2169096717001081_7325660421548203092_n.jpg,782094568_2169096717001081_7325660421548203092_n.jpg,lanczos,0.55
f0641,783573199_1465959442006557_120307388511715270_n.jpg,783573199_1465959442006557_120307388511715270_n.jpg,lanczos,0.54
f0351,1996_tiago_e_irmao_mais_velho.jpg,1996_tiago_e_irmao_mais_velho.jpg,lanczos,0.47
f0352,2018_FCP_cLARA_tIAGO_E_FAMILIA_PATERNA_TIAGO.jpg,2018_FCP_cLARA_tIAGO_E_FAMILIA_PATERNA_TIAGO.jpg,lanczos,0.47
f0353,TIAGO_IRMÃO_mae_2016.jpg,TIAGO_IRMÃO_mae_2016.jpg,lanczos,0.40
